id,name,headquarters,employeesSize,industryType,websiteList/0,websiteList/1,websiteList/2,websiteList/3,happinessScore,reviewScore,jobOffersCount,websiteList/4,websiteList/5,websiteList/6,websiteList/7,websiteList/8,websiteList/9,websiteList/10,websiteList/11
725d2e7d-e5c0-4f7a-b8b7-8802a799c9c5,Epson,"3131 Katella Ave Los Alamitos, California 90720","1,001 to 5,000",Information Technology,https://www.youtube.com/channel/UC7RCVxoiwp4wa9iCgMIeqtg,https://epson.com/usa,https://epson.com/about-us-careers,https://epson.com/about-us,66,4,32,,,,,,,,
02c3d4e0-4ebe-4a56-9d30-8f3d4f3810ae,BlackBerry,"Global headquarters: Waterloo, Ontario, Canada Offices in: North America, Europe, Asia, Australia, Middle East, Latin America and Africa","1,001 to 5,000",Information Technology,http://www.blackberry.com/,,,,,4,86,,,,,,,,
c8ffdde4-1983-4148-9e7e-219ebd5bee5b,SUSE,"Nuremberg, Germany","1,001 to 5,000",Information Technology,https://jobs.suse.com/us/en,,,,,3.5,52,,,,,,,,
3d44ff5f-d686-461b-bd4b-6b10c1141627,Staples,"Framingham, MA","10,000+",Retail & Wholesale,https://stapleslife.com/,https://www.staples.com/,,,57,3.4,5385,,,,,,,,
c7c4716a-1ffd-44ef-9c3d-a17e6c0c7b81,Shamrock Trading Corporation,Headquarters - Overland Park,"1,001 to 5,000",Financial Services,https://www.linkedin.com/company/shamrock-trading-corp-/,https://www.shamrocktradingcorp.com/,,,,3.6,108,,,,,,,,
07f880b6-1d0c-4282-b07f-e9b6e5d4ed79,TIAA,"New York New York, United States","10,000+",Financial Services,https://careers.tiaa.org/global/en,http://www.tiaa.org/,,,64,3.7,221,,,,,,,,
83e78ffc-d4d6-41cf-b125-0501f5392ef2,Bank of the West,"San Francisco, CA","5,001 to 10,000",Financial Services,https://blog.bankofthewest.com/,https://www.bankofthewest.com/about-us/careers.html,http://www.bankofthewest.com/,,54,3.4,864,,,,,,,,
6df32fe2-5f6a-483e-aa8d-f5b14318bded,US Foods,"Rosemont, IL","10,000+",Restaurants & Food Service,https://www.instagram.com/us_foods,https://www.youtube.com/user/Usfoods,http://www.usfoods.com/,,57,3.4,12,,,,,,,,
b302eb93-97c3-4500-8b19-e30d2bd53368,Nationwide Children's Hospital,"700 Children's Drive Columbus, Ohio 43205","10,000+",Healthcare,https://nationwidechildrens.org/Careers,,,,66,4,919,,,,,,,,
ffc80515-419f-4cdf-a4f6-b5897e5b16a6,EmbedUR Systems Pvt Ltd,,,Telecommunications,,,,,,3.5,7,,,,,,,,
65bb4a22-388c-4c01-bb67-e40c06e21bed,Cape Fox Corporation,Ketchikan,51 to 200,National Agencies,http://www.capefoxcorp.com/,,,,,4.3,512,,,,,,,,
0015f8fb-6d67-4fd6-83e4-46c8ad29dde2,ohio farmers insurance,"Westfield Center, OH","1,001 to 5,000",,http://www.ohiofarmersinsurance.com/,,,,,5,52,,,,,,,,
f255a899-e6c0-4a63-a6a3-7852a8fbbe77,Simpleview,"7458 N La Cholla Blvd. Suite 100 Tucson, AZ 85741",51 to 200,Information Technology,http://www.simpleviewinc.com/,,,,,2.8,9,,,,,,,,
142deabd-b6fa-4a92-946b-0ebe422c7951,TRAX International,"Las Vegas, NV",201 to 500,"Energy, Mining & Utilities",https://www.traxintl.com/,,,,,3.9,95,,,,,,,,
b27886c5-1a7e-4ec9-8dd1-80588b5e3f78,ARTHUR MIDDLETON CAPITAL HOLDINGS,,,,,,,,,2.5,2,,,,,,,,
88d23ef9-9510-4b3d-8866-29816bae306c,Affinity Express,"Elgin, IL","1,001 to 5,000",Media & Communication,https://affinityx.com/,,,,,3.1,11,,,,,,,,
bb95e7c6-4b6a-49eb-a62e-6071f801adea,Business Wire,"San Francisco, CA",51 to 200,,https://www.businesswire.com/,,,,,3,19,,,,,,,,
880ea207-ab39-4081-8a4f-674d9e6cc23c,Bridgecrest,Mesa,"1,001 to 5,000",Financial Services,https://myaccount.bridgecrest.com/,,,,53,3.2,31,,,,,,,,
2f00f6c7-a6cd-4f4c-8ce5-c9a9b03a24a4,KBR Inc,"Houston, Texas","10,000+",Aerospace & Defense,http://www.kbr.com/,,,,73,4.1,624,,,,,,,,
49ec6c90-7ec8-41af-8b5d-9b8333c00b2a,Qorvo,Greensboro,"10,000+",Manufacturing,https://www.qorvo.com/,,,,66,3.7,437,,,,,,,,
2eac0b2b-8043-43c2-ac96-ce8ef939e5f6,Valero Energy Corporation,"San Antonio, TX","5,001 to 10,000","Energy, Mining & Utilities",https://www.valero.com/,,,,66,3.7,85,,,,,,,,
f1d236a8-bebb-425c-9f29-aee00f681b04,84.51°,Cincinnati,201 to 500,,https://www.8451.com/,,,,,3.4,438451,,,,,,,,
55c56ef8-2068-4369-bf27-f527417d29ea,Traxxas,McKinney,51 to 200,,https://www.traxxas.com/,,,,,2.8,8,,,,,,,,
5a34e95c-4b6d-40ef-a569-ffdcb5211991,ConvaTec,"Reading, Berkshire","5,001 to 10,000",Healthcare,http://www.convatecgroup.com/,,,,,3.5,61,,,,,,,,
0ff956da-9aa7-47bd-a1e3-8b7cf7bbf2c9,Ansira,"2300 Locust Street St. Louis, MO 63103","501 to 1,000",Consulting and Business Services,https://ansira.com/careers/,http://www.ansira.com/,,,,3.3,15,,,,,,,,
c798b4e3-8107-4cf4-98de-839b34154fa5,Miami University,"Oxford, OH","1,001 to 5,000",Restaurants & Food Service,https://www.miami.muohio.edu/,,,,69,3.8,562,,,,,,,,
bc079528-d376-43ab-b7c0-da005e1d376f,Millennium Management,New York,"1,001 to 5,000",Financial Services,https://www.mlp.com/careers/,https://www.linkedin.com/company/millennium-partners/,https://www.mlp.com/home/,,,4.1,1,,,,,,,,
e27d060c-fe28-4c6f-90cb-67c8a3a4282f,Blue Origin,Kent,"1,001 to 5,000",Aerospace & Defense,https://www.instagram.com/brittcasini,https://www.blueorigin.com/,,,55,3,1328,,,,,,,,
bb5db5d2-88ed-4dad-b2d8-fca32234311b,Apple,"Cupertino, California, United States","10,000+",Manufacturing,https://www.linkedin.com/company/apple/,https://www.apple.com/careers,http://www.apple.com/jobs,,,,8,,,,,,,,
e74d1668-710f-4828-b9b1-1b8416441a8f,LARK,"San Bernardino, CA",2 to 10,,http://www.the-lark.com/,,,,,4,4,,,,,,,,
c114cd91-65e0-4f45-b460-3f487c65850e,Merck,"Kenilworth, New Jersey","10,000+",Healthcare,https://www.merck.com/,,,,70,4.1,502,,,,,,,,
f1b6e6a8-cfb6-4236-9e80-319264deede3,Wabtec,"Various USA, Europe, Canada, Mexico, Australia, South America 50 plants","10,000+",Transportation & Logistics,http://www.wabtec.com/,,,,58,3,463,,,,,,,,
2f15d623-5727-4963-89e5-39d614550fb1,American Fidelity Assurance Company,"9000 Cameron Parkway Oklahoma City, OK 73114","1,001 to 5,000",Insurance,https://americanfidelity.com/careers/,https://americanfidelity.com/,,,58,3.6,25,,,,,,,,
e7730721-4aeb-435d-9f04-75efd241c350,GeoLogics Corporation,"Alexandria, VA","501 to 1,000",Aerospace & Defense,https://www.geologics.com/,,,,,4,191,,,,,,,,
f1037528-88ad-431d-8bbb-0cce8794920b,id Software,"Richardson, TX",51 to 200,,https://www.zenimax.com/,,,,,4.5,15,,,,,,,,
a7c231eb-122a-4456-a88f-fd506c7b7015,Hobby Lobby,"7707 Southwest 44th Street Oklahoma City, OK 73179 United States","10,000+",Retail & Wholesale,https://careers.hobbylobby.com/,http://www.hobbylobby.com/,,,60,3.6,315,,,,,,,,
0df90dda-7f26-49ab-b4c0-bcd65bad1113,Vrbo,"Austin, TX Bellevue, WA Denver, CO Madrid London Sydney Singapore","1,001 to 5,000",Information Technology,https://www.vrbo.com/,,,,,3.8,7,,,,,,,,
ddb70d3c-e0be-495e-a370-615d9ce56e7a,University of Central Oklahoma,100 North University Drive Edmond Oklahoma 73034,"1,001 to 5,000",Education,https://www.linkedin.com/company/university-of-central-oklahoma/careers?trk=top_nav_careers,"http://www.glassdoor.com/Overview/Working-at-University-of-Central-Oklahoma-EI_IE128754.11,41.htm",https://jobs.uco.edu/,,,4.4,277,,,,,,,,
f8b03cff-c053-4444-93fc-fed3ef87c4df,Weatherford,4-6 Rue Jean-Francois Bartholoni Geneva,"10,000+","Energy, Mining & Utilities",https://www.youtube.com/user/weatherfordcorp,https://www.linkedin.com/company/weatherford/,https://www.weatherford.com/en/,,64,3.9,137,,,,,,,,
60b6082f-f9ff-4ca7-8e07-2d266619d360,Apex Tool Group,"910 Ridgebrook Road, Suite 200 Sparks, MD 21152","5,001 to 10,000",Manufacturing,http://www.apextoolgroup.com/,,,,58,3.5,63,,,,,,,,
d9763caa-0ad9-4f34-ae90-8b0c732f5716,Incora,"Valencia, CA","1,001 to 5,000",Shipping & Trucking,https://www.incora.com/careers,https://www.wescoair.com/,,,53,2.9,225,,,,,,,,
1ff4fe3c-0981-4e46-a5d8-1707ddfc7b26,Lendio,"4100 North Chapel Ridge Road Suite 500 Lehi, Utah 84043",201 to 500,Financial Services,http://www.lendio.com/careers,,,,85,4.6,41,,,,,,,,
7257efb3-abb8-4722-a8fd-0733a582e6e6,Sentinel,Yardley,11 to 50,Management & Consulting,http://www.sentinelonsite.com/,,,,,3.4,119,,,,,,,,
0ca6b3bd-fd4d-4f9f-84f0-71a0aa38da72,SOSi,"Corporate Headquarters 40 Fulton Street 26th Floor New York, NY 10038 Operational Headquarters 1881 Campus Commons Drive Suite 500 Reston, VA 20191","501 to 1,000",Aerospace & Defense,http://www.sosi.com/,,,,74,3.6,231,,,,,,,,
c6ce5c23-b51e-4666-bc52-f385f6145bb4,UT Health Science Center at Houston,"7000 Fannin St. Houston, TX 77030","5,001 to 10,000",Healthcare,https://www.instagram.com/myuthealth/,https://www.uth.edu/,,,68,3.9,738,,,,,,,,
e9de9a4d-e277-4f03-a60c-6e270e82db14,"AVI Foodsystems, Inc","2590 Elm Road NE Warren, OH 44483 USA","5,001 to 10,000",Restaurants & Food Service,http://www.avifoodsystems.com/,,,,53,2.9,631,,,,,,,,
ef0666d6-ea55-4138-b2de-4de3e852b617,II-VI,"Saxonburg, PA","10,000+",Manufacturing,https://ii-vi.com/,,,,60,3.4,332,,,,,,,,
76a96512-7a2c-4395-9540-9c3e15a05a48,Ntrepid,Herndon VA 20171,201 to 500,Information Technology,http://www.ntrepidcorp.com/careers/benefits/,https://ntrepidcorp.com/careers/life-at-ntrepid/,https://careers-ntrepidcorp.icims.com/jobs/search,http://www.ntrepidcorp.com/,,5,,,,,,,,,
090de1f0-799c-4ba0-b714-1c813eed02c9,CWC INTERNATIONAL INC,,,,,,,,,4,8,,,,,,,,
ca360ad2-2ec5-4ec4-b634-876e0c270c90,Opener,,,,,,,,,3.9,17,,,,,,,,
5d96d74f-a06c-41ac-b8b4-19238051a677,Jenzabar,"Boston, MA",201 to 500,Information Technology,http://www.jenzabar.com/,,,,,3.6,28,,,,,,,,
99d93ad1-897e-4cf2-9b39-3c40c6edafdc,Triesten Technologies,,,,,,,,,3.6,10,,,,,,,,
71281145-9dc7-4e7b-97bb-913cff0726de,Centuria Corporation,"Reston, VA",51 to 200,Information Technology Support Services,https://www.centuria.com/,,,,,4,5,,,,,,,,
58c00546-5d32-40aa-afef-85ab6d9480e4,Etsy,"Brooklyn New York, United States",,Retail & Wholesale,http://vimeo.com/13214706,http://www.etsy.com/,,,85,4.3,73,,,,,,,,
31f83c82-bf3b-49fc-bbcf-e8b242590e64,Didi Hirsch Mental Health Services,Culver City,201 to 500,Healthcare,https://www.instagram.com/didi_hirsch/,http://www.didihirsch.org/,,,,3.3,74,,,,,,,,
4e1d4ccf-ea75-48bc-8c20-5c9f301eb66a,Enova International,"Office locations in: Chicago IL (Headquarters), Gurnee IL, Blue Ash OH, Salt Lake City UT, Denver, CO, New York, NY, Arlington, VA and São Paulo, Brazil","1,001 to 5,000",Financial Services,https://www.enova.com/,,,,54,3,50,,,,,,,,
ebf6e116-d1ad-4e15-affe-a211a956bc42,PEORIA UNIFIED SCHOOL DISTRICT,"6330 West Thunderbird Road Glendale, AZ 85306","1,001 to 5,000",Education,https://jobs.peoriaunified.org/,,,,67,3.9,368,,,,,,,,
24e3d3d4-52a4-4c2e-ba9d-aac52c0c1352,WarnerMedia,,"10,000+",Shipping & Trucking,https://www.instagram.com/warnermedialife,https://www.linkedin.com/company/warnermedia,https://warnermediacareers.com/,https://www.warnermedia.com/,72,3.8,695,,,,,,,,
c3069237-4231-4d7d-b0f2-ed3831ab0ebe,USAA,"9800 Fredericksburg Rd. San Antonio, TX 78288","10,000+",Insurance,https://www.usaajobs.com/,https://www.usaa.com/inet/ent_logon/Logon?redirectjsp=true,,,60,3.9,280,,,,,,,,
8b278a48-4aa6-4fe9-be64-763d3bfec122,Centric Software,"485 Alberto Way Suite 200 Los Gatos, CA 95032 United States",51 to 200,Information Technology,http://www.centricsoftware.com/,,,,,3.3,9,,,,,,,,
8545e319-ff15-413a-9dc1-90e69e508148,BAE Systems USA,"2941 Fairview Park Dr., Floor 9, Falls Church, VA 22042, United States","10,000+",Aerospace & Defense,https://www.baesystems.com/en/cybersecurity/careers,https://jobs.baesystems.com/global/en,,,65,3.8,34,,,,,,,,
8e0355e3-a508-444f-bd95-ac5a54c2e9b7,FRANCIS TUTTLE TECHNOLOGY CENTER,Oklahoma City,201 to 500,,https://www.francistuttle.edu/,,,,,4.2,13,,,,,,,,
86d0efd2-e143-43bb-a057-87ef65216b07,CDM Smith,"Corporate Headquarters 75 State Street Suite 701 Boston, MA 02109","1,001 to 5,000","Construction, Repair & Maintenance Services","https://www.glassdoor.com/Overview/Working-at-CDM-Smith-EI_IE467657.11,20.htm",https://www.linkedin.com/company/cdmsmith/life/,https://www.cdmsmith.com/careers,,71,3.8,624,,,,,,,,
7b80d5ee-a62c-4bfc-a0d3-1d87e4e7efe1,Heartland Payment Systems,"Oklahoma City, OK","5,001 to 10,000",Financial Services,https://www.heartland.us/about/careers,http://heartland.us/,,,,,704,,,,,,,,
4ae493c5-74bb-4047-85ad-14522888c3b2,Cabinetworks Group,"4600 Arrowhead Drive Ann Arbor, Michigan 48105","5,001 to 10,000",Manufacturing,https://www.linkedin.com/company/cabinetworksgroup/,https://cabinetworksgroup.com/,,,45,3,195,,,,,,,,
3945e570-e3e9-4684-bc40-bc2a13d46030,Midmark Corporation,"Versailles, OH","1,001 to 5,000",Manufacturing,http://www.midmark.com/careers,,,,66,3.7,46,,,,,,,,
ee08c2fc-9059-40b7-a032-b9cd8eca9747,KLA,"Milpitas, California, United States","5,001 to 10,000",Manufacturing,https://careers.kla.com/,https://www.kla-tencor.com/engineeringinspiration,https://www.kla-tencor.com/advance,http://www.kla-tencor.com/,67,4,647,,,,,,,,
9062988c-c28e-4a64-aa16-8e88a166cd41,CME Group,"Chicago, IL","1,001 to 5,000",Financial Services,https://www.cmegroup.com/,,,,63,4.1,68,,,,,,,,
fcca97d1-ca5f-4fe8-aca8-a13b499c6e30,National Oilwell Varco,"7909 Parkwood Circle Dr. Houston TX, United States 77036","10,000+","Energy, Mining & Utilities",http://www.nov.com/,,,,66,3.9,496,,,,,,,,
48df6891-511f-4fa8-a5b1-8ad720f1e551,L3Harris,"Melbourne, FL","10,000+",Aerospace & Defense,https://www.instagram.com/l3harristech,https://www.youtube.com/channel/UCENNhz_O63zkKUHkj6bsIIQ,https://www.linkedin.com/company/l3harris-technologies/,"https://www.glassdoor.com/Overview/Working-at-L3Harris-EI_IE2898734.11,19.htm",59,3.7,30773,https://www.l3harris.com/,,,,,,,
a3b9fe45-d670-45ac-89df-6e68c50c2234,TREX Enterprises,"San Diego, CA",51 to 200,Manufacturing,https://www.trexenterprises.com/,,,,,2.7,10,,,,,,,,
7f778908-84ed-4a5e-b17a-8ab45bbf651f,GM Financial,"801 Cherry St #3500, Fort Worth, TX 76102","5,001 to 10,000",Auto,https://www.instagram.com/gmfinancial,https://www.gmfinancial.com/en-us/company/careers.html,https://www.gmfinancial.com/,,57,3.6,173,,,,,,,,
fda997fd-608c-48b9-a25a-674da6b20c82,Roche,"We are a force of over 98,000 people working together across more than 100 countries. Find out about Roche in your country here: https://www.roche.com/about/business/roche_worldwide.htm","10,000+",Healthcare,https://www.instagram.com/roche,https://www.roche.com/careers/global_service/blog.htm,https://www.linkedin.com/showcase/roche-diagnostics-usa,http://www.roche.com/,74,4.2,552,,,,,,,,
a14d337d-369a-410c-a31f-3a2520005aaa,"Metron, Inc.",Denver,51 to 200,Consulting and Business Services,https://www.metsci.com/careers/,https://www.metsci.com/,,,,3.8,23,,,,,,,,
4121dc40-e47e-4b6c-9dee-2c0f577cb51d,GE Healthcare,"Chicago, UK","10,000+",Healthcare,https://www.linkedin.com/company/1016/admin/,https://www.instagram.com/gehealthcare/,https://www.youtube.com/user/gehealthcare,http://www.gehealthcare.com/,64,3.9,886,,,,,,,,
0a6d0617-6e83-4233-b2e8-8543f4c7d40c,Wiley,"Hoboken, NJ","5,001 to 10,000",Education & Training Services,http://www.wiley.com/WileyCDA/,,,,63,3.8,121,,,,,,,,
6149d12c-c5ae-4c37-a65c-d853cc0e6a28,"Stratacache, A Family of Companies","STRATACACHE Tower; 40 N Main St., Dayton, OH 45423","501 to 1,000",Information Technology,https://www.stratacache.com/,,,,,3.7,81,,,,,,,,
60f8c62a-8857-43c4-86a3-ab96d871b2f0,HEBCO,"Headquarters 1601 SE 66 Street Oklahoma City, OK 73149",51 to 200,Aerospace & Defense,http://www.hebco.com/,,,,,3.3,10,,,,,,,,
19e2c32f-a460-4efe-8b93-969f8c25d1bf,Gap Inc.,"San Francisco, California","10,000+",Retail & Wholesale,https://www.linkedin.com/company/gap-inc-,https://www.instagram.com/gapinc/,https://www.gapinc.com/en-us/careers/,http://www.gapinc.com/,,,610,,,,,,,,
5cac8fbc-e900-43da-a223-e0dee67907a3,The Ohio State University Wexner Medical Center,"Columbus, OH","10,000+",Healthcare,https://wexnermedical.osu.edu/,,,,64,4,1253,,,,,,,,
429736f2-d478-4dd4-a5bf-084e77688e95,ONEOK,"100 West Fifth Street Tulsa, OK 74103","5,001 to 10,000","Energy, Mining & Utilities",http://www.theonetoworkfor.com/,,,,,3.8,48,,,,,,,,
f41c1823-a1fa-4696-ad7d-9be5a673aced,FloQast,,,Software Development,,,,,,3.5,59,,,,,,,,
f13521ef-77b4-429b-92ef-ad917ed66596,Practice Fusion,San Francisco,51 to 200,Hospitals & Health Clinics,https://www.practicefusion.com/,,,,,4.1,66,,,,,,,,
b44d030f-01ec-4227-a14d-7c7ca5285b0b,AAR Corp.,"World Headquarters 1100 N. Wood Dale Rd. Wood Dale, IL 60191","5,001 to 10,000",Aerospace & Defense,http://www.aarcorp.com/,,,,58,3.2,211,,,,,,,,
19772c69-caca-4749-b772-71b270c758b0,Cornerstone Brands,Joliet,"501 to 1,000",Hospitals & Health Clinics,https://www.cornerstoneservices.org/,,,,56,3.3,37,,,,,,,,
15ba35f5-9c34-4d1e-9279-b5d43731a442,University Of Cincinnati,"Cincinnati, OH","10,000+",Education,https://www.uc.edu/,,,,71,4.2,481,,,,,,,,
4476ba83-7187-4747-8051-f6536a166c74,Schlumberger,"Houston, TX","10,000+","Energy, Mining & Utilities",http://careers.slb.com/,,,,68,4,178,,,,,,,,
56bccd74-a209-4ba8-be05-97b46ecb7b2a,Ordermark,Los Angeles,11 to 50,Information Technology,https://www.ordermark.com/,,,,,4.3,26,,,,,,,,
37446b98-7da6-4ecb-82a8-f9e8576345f1,Trivium Packaging,World Trade Centre Schiphol Boulevard 141 1118 BG Schiphol The Netherlands,"5,001 to 10,000",Manufacturing,https://triviumpackaging.com/,,,,,3.5,40,,,,,,,,
7d60debe-c745-4578-93a2-beefdcfbbf42,"CSAA Insurance Group, a AAA Insurer","3055 Oak Road Walnut Creek, CA 94597 925.279.2300","1,001 to 5,000",Insurance,https://www.instagram.com/csaainsurancegroup,https://www.themuse.com/companies/csaainsurancegroup,https://www.linkedin.com/company/csaa-insurance-group/,https://aaaie.wd1.myworkdayjobs.com/CSAACareers/jobs,54,3.4,131,https://careers.csaa-insurance.aaa.com/,,,,,,,
f3b9fdb9-9ac6-4905-9699-7cd64a3c818d,Hearst,"300 West 57th Street, New York, NY 10019, US","10,000+",Media & Communication,http://www.linkedin.com/company/hearst,http://www.hearst.com/,,,60,3.5,818,,,,,,,,
da4586ea-cec3-4f80-86ee-596ab46f82db,Xylem,,"10,000+",Information Technology,http://www.xylem.com/,,,,52,3.4,766,,,,,,,,
0f8910d2-f12e-4fe9-8d1f-45a15eeef68d,CGI,"1350 René-Lévesque Boulevard West 15th floor Montreal, Quebec H3G 1T4 Canada","10,000+",Information Technology,https://www.cgi.com/en/careers,https://www.cgi.com/uk/careers,,,62,3.6,93,,,,,,,,
9a6764b4-62a7-47d2-9116-5206a5aec1a1,Qualia,,,,,,,,,4,73,,,,,,,,
12aa7029-60a5-4f0e-9609-1758557b261e,Ohlinger Studios,Columbus,51 to 200,Education,https://www.ohlingerstudios.com/,,,,,4.5,5,,,,,,,,
cc6ca130-1f23-4793-96ae-b522a15aedc6,"Quadax, Inc.","Middleburg Heights, OH","501 to 1,000",Restaurants & Cafes,https://www.quadax.com/,,,,53,3.2,42,,,,,,,,
073702c2-bc9f-4467-b31b-11f2d4a58b25,ABB,Zurich,"5,001 to 10,000","Energy, Mining & Utilities",https://www.linkedin.com/company/abb?trk=top_nav_home,https://www.facebook.com/ABBUnitedStates/?fref=ts,http://www.abb.com/,,62,3.9,563,,,,,,,,
78d701d5-70fc-44db-b382-9e0f836dddd4,Ipsos,Amstelveenseweg 760 1081 JK Amsterdam,"10,000+",Telecommunications,https://bit.ly/3hv6tlh,,,,67,3.7,275,,,,,,,,
b29ccf38-b82b-42cf-b9ff-e40fe09bf69b,Netsmart Technologies,"Overland Park, KS","1,001 to 5,000",Information Technology,https://www.ntst.com/,,,,55,3,129,,,,,,,,
2f5ff65a-43f8-4106-ab5f-61e7edc8c8dc,Art of Problem Solving Academy,,,Education,https://aopsacademy.org/,,,,,4.4,49,,,,,,,,
31bce69a-99cd-4d6b-9881-bf14a3cb480f,"Changeis, Inc.","1530 Wilson Boulevard, Suite 700 Arlington, Virginia 22209 United States",51 to 200,Management & Consulting,http://www.changeis.com/,,,,,5,12,,,,,,,,
9affc83b-5860-49ad-b65a-56be67635228,Ascendum,,,,http://ascendum.mx/,,,,,3.6,83,,,,,,,,
376ce7a5-d38f-457f-9810-4c8bf144373a,Mediaocean,"45 W 18th St, New York, NY 10011","1,001 to 5,000",Information Technology,https://www.instagram.com/teammediaocean,https://www.mediaocean.com/careers,http://www.mediaocean.com/,,,3.5,6,,,,,,,,
fefae449-e612-4e8a-b653-9cfdf19e0c57,D.R. Horton,"Arlington, TX","5,001 to 10,000","Construction, Repair & Maintenance Services",https://www.instagram.com/drhorton,https://www.linkedin.com/company/dr-horton,https://www.drhorton.com/careers,http://www.drhorton.com/,60,3.4,73,,,,,,,,
09f7c021-f9b7-46a4-b24e-9001787ea796,Nordstrom,"Seattle, WA","10,000+",Retail & Wholesale,https://www.linkedin.com/company/nordstrom,https://careers.nordstrom.com/#/home/,http://www.nordstrom.com/,,68,3.9,47,,,,,,,,
0914d63a-cfc1-477a-a5bc-70fec8a0f588,UST,"Orange County, CA (Aliso Viejo)","10,000+",Information Technology,https://www.youtube.com/user/ustglobalweb,https://www.linkedin.com/company/ustglobal/,https://www.ust.com/en/careers,http://www.ust-global.com/,68,3.7,24,,,,,,,,
501e736a-b15e-4802-a80c-056063d60875,ByteDance,"China Headquarter: 43 N 3rd Ring W Rd, Haidian District, Beijing, P. R. China， Haidian District， Beijing 100080， CN","10,000+",Information Technology,https://www.linkedin.com/company/bytedance/,https://job.bytedance.com/en/,http://www.bytedance.com/,,,4.2,373,,,,,,,,
7929728c-5b7d-4612-93b4-681d2a3d59ba,Power Costs,,,,,,,,,3,19,,,,,,,,
8f7f842b-f163-43cd-91be-cde61828844b,Mayo Clinic,"200 1st St. SW Rochester, MN 55905 USA","10,000+",Healthcare,https://www.instagram.com/mayoclinic/,https://www.linkedin.com/company/mayo-clinic/careers,https://www.youtube.com/user/mayoclinic,https://www.mayo-clinic-jobs.com/talentcommunity/subscribe/,68,4.1,3586,http://www.mayoclinic.org/jobs,,,,,,,
477b8f3c-c737-4fa4-8cb4-6a3d9f67f91d,ThoughtWorks,"200 E Randolph St 25th Floor Chicago, IL 60601-6501 USA","1,001 to 5,000",Information Technology,https://www.linkedin.com/company/thoughtworks,https://www.thoughtworks.com/,,,,4.2,170,,,,,,,,
0c14935a-30e5-4ef6-8cdf-e7dc0dda5cd9,IGS Energy,"Corporate Headquarters | 6100 Emerald Parkway, Dublin, OH 43016, US",,"Energy, Mining & Utilities",https://www.instagram.com/igsenergy,https://www.igs.com/our-story/careers,https://www.igsenergy.com/,,63,3.5,33,,,,,,,,
2554f251-77d9-49d0-a742-254ba72de3c3,Red Hat,"100 E Davie St. Raleigh, NC 27601","10,000+",Information Technology,http://www.redhat.com/,,,,,4,488,,,,,,,,
8dc59c35-ce67-4382-943e-2cd7e44ef6b4,"Williams-Sonoma, Inc.","San Francisco, CA","10,000+",Retail & Wholesale,https://careers.williams-sonomainc.com/,,,,59,3.5,1086,,,,,,,,
715386b5-7973-44d6-ae8c-25792fc4d83b,BlackLine,,,Construction,,,,,,3.9,178,,,,,,,,
527bfe26-9caa-405d-8ac7-280b9e3a5d0f,Galt Foundation,Salem,2 to 10,Nonprofit & NGO,https://www.galtfoundation.org/,,,,,3.9,80,,,,,,,,
de5adb81-7a67-4881-bca4-604d357980a8,CBRE,"11150 Santa Monica Blvd. Ste. 1600 Los Angeles CA, United States 90025","10,000+",Real Estate,https://www.youtube.com/user/CBREgroup,http://www.cbre.com/,,,66,3.7,3227,,,,,,,,
10b2bc49-efc0-477a-927a-8b1a1872bb0c,Inspire Brands,Atlanta,"10,000+",Restaurants & Food Service,https://stories.inspirebrands.com/,https://www.linkedin.com/company/inspire-brands/,https://careers.inspirebrands.com/us/en,https://inspirebrands.com/,59,2.9,245,,,,,,,,
123b8ba0-8ce8-4887-b27e-a6ac399e03cd,OpenText,"Waterloo, CA","10,000+",Information Technology,https://www.linkedin.com/company/opentext/,https://blogs.opentext.com/category/opentext-cares/,https://www.youtube.com/user/opentextcorp,http://www.opentext.com/,56,3.5,462,,,,,,,,
d1ac8138-6a65-4e0b-b4a7-9c282f3432b1,BranCore Technologies,"Richmond, VA",11 to 50,,https://www.brancore.com/,,,,,4.2,52,,,,,,,,
b251e7e5-d515-4d87-ad8a-bf80f8b09a60,SRP,"1500 N. Mill Ave. Tempe, AZ 85281","1,001 to 5,000","Energy, Mining & Utilities",https://www.instagram.com/srpconnect,https://www.srpnet.com/,,,,4.2,55,,,,,,,,
7432d045-bab4-45a6-b7cd-9d4337b12fcb,FujiFilm,"Hanover Park, IL","10,000+",Manufacturing,https://www.fujifilm.com/,,,,65,3.7,599,,,,,,,,
4bd5537c-886b-4d7c-b2c4-f4782facb3e0,University of Arizona,"Tucson, AZ","10,000+",Education,https://www.arizona.edu/,,,,74,4.3,730,,,,,,,,
c5dc3173-cfdb-435d-bdee-655c5f6d2ab1,PHOTON,"San Jose, CA",,Software Development,http://www.photon-inc.com/,,,,,3.3,409,,,,,,,,
d12a9b5e-7d60-44b1-a236-1d6923736efa,"Wix.com, Inc.","500 Terry A Francois Blvd 6th floor, San Francisco, CA 94158, United States","5,001 to 10,000",Information Technology,http://www.wix.com/,,,,,4,72,,,,,,,,
d592e8fe-acbc-470c-a3cc-c60aa1c397e4,"Millennium Space Systems, A Boeing Company",El Segundo,11 to 50,Aerospace & Defense,http://millennium-space.com/,,,,,2.6,71,,,,,,,,
